trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.9812996994316954}",20,0,-171.93719587846442,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.9810976286638146}",20,0,-127.3733534530383,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
187,False,"{'a': 0.5, 'e': 0.9808944824079816}",20,0,-154.44952415601733,"{0: 10, 1: 5, 2: 2, 3: 0, 4: 3}",0
188,False,"{'a': 0.5, 'e': 0.9806902608868872}",20,0,-62.7816303696848,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.9804849643244008}",20,0,-75.38911019007212,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.9802785929455703}",20,0,-80.22566382388055,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
191,False,"{'a': 0.5, 'e': 0.9800711469766219}",20,0,-75.18105150766799,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.9798626266449597}",20,2,-42.98837520416567,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.9796530321791656}",25,0,-75.42587874208337,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
194,False,"{'a': 0.5, 'e': 0.9794423638089986}",30,0,-133.78508983196497,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
195,False,"{'a': 0.5, 'e': 0.9792306217653957}",20,0,-119.49315217438826,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.9790178062804702}",20,0,-61.00754018898041,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.9788039175875123}",20,0,-81.01804781351413,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.9785889559209887}",20,0,-90.55697063261445,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
199,False,"{'a': 0.5, 'e': 0.9783729215165423}",30,0,-132.0572613368497,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
200,False,"{'a': 0.5, 'e': 0.978155814610992}",20,0,-107.0538674408599,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.9779376354423323}",25,16,-22.93565227842029,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.977718384249733}",30,0,-158.66812457195817,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
203,False,"{'a': 0.5, 'e': 0.9774980612735394}",20,16,6.174516941484615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.9772766667552715}",25,0,-88.69877143912818,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.9770542009376237}",25,14,-90.248498903847,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
206,False,"{'a': 0.5, 'e': 0.9768306640644654}",20,0,-135.65887958991203,"{0: 11, 1: 6, 2: 0, 3: 0, 4: 3}",0
207,False,"{'a': 0.5, 'e': 0.9766060563808393}",25,0,-139.15423071008723,"{0: 12, 1: 5, 2: 5, 3: 2, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.9763803781329626}",20,0,-97.7673908413859,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.9761536295682258}",25,6,-12.458506174785867,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.9759258109351927}",20,0,-180.71751430973157,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 3}",0
211,False,"{'a': 0.5, 'e': 0.9756969224836}",25,0,-88.79726926076508,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.9754669644643572}",30,0,-150.59458707127754,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
213,False,"{'a': 0.5, 'e': 0.9752359371295465}",30,0,-158.10217577207285,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
214,False,"{'a': 0.5, 'e': 0.9750038407324221}",25,0,-149.304733577063,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
215,False,"{'a': 0.5, 'e': 0.97477067552741}",25,0,-36.22156996707999,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.9745364417701081}",25,0,-168.54069215398977,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
217,False,"{'a': 0.5, 'e': 0.9743011397172855}",20,11,-5.178614967814878,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.9740647696268824}",25,0,-141.20622841795029,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
219,False,"{'a': 0.5, 'e': 0.9738273317580098}",20,14,-7.030371264983974,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.9735888263709492}",25,0,-175.2378281425744,"{0: 12, 1: 2, 2: 6, 3: 4, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.9733492537271523}",25,10,-23.260324090591606,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.9731086140892409}",25,12,-127.10518065860326,"{0: 7, 1: 1, 2: 1, 3: 2, 4: 2}",1
223,False,"{'a': 0.5, 'e': 0.972866907721006}",25,0,-170.52741207428835,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
224,False,"{'a': 0.5, 'e': 0.9726241348874086}",30,3,-115.7069199483922,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 2}",1
225,False,"{'a': 0.5, 'e': 0.9723802958545783}",20,0,-49.64140119655049,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
226,False,"{'a': 0.5, 'e': 0.9721353908898137}",20,0,-108.09622470456033,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
227,False,"{'a': 0.5, 'e': 0.9718894202615816}",20,0,-112.87363963071851,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.9716423842395175}",25,11,-114.84471494984832,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
229,False,"{'a': 0.5, 'e': 0.9713942830944242}",20,0,-152.8867218085476,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.9711451170982726}",25,0,-201.54909523269947,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
231,False,"{'a': 0.5, 'e': 0.9708948865242004}",25,0,-171.94516860206951,"{0: 14, 1: 0, 2: 7, 3: 2, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.9706435916465129}",25,0,-176.35809453541293,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
233,False,"{'a': 0.5, 'e': 0.9703912327406816}",30,0,-220.39634945759792,"{0: 17, 1: 1, 2: 7, 3: 2, 4: 3}",0
234,False,"{'a': 0.5, 'e': 0.9701378100833447}",20,0,-68.56076618147267,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.9698833239523063}",25,0,-164.26906500207426,"{0: 12, 1: 0, 2: 10, 3: 2, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.9696277746265362}",30,0,-249.48545044350178,"{0: 17, 1: 1, 2: 6, 3: 2, 4: 4}",0
237,False,"{'a': 0.5, 'e': 0.96937116238617}",20,0,-21.63225222580049,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.9691134875125085}",20,0,-61.31285113920933,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.9688547502880169}",20,0,-27.65334034872267,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.9685949509963254}",30,3,-140.03949441346637,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 2}",1
241,False,"{'a': 0.5, 'e': 0.9683340899222284}",20,0,-5.270173756097618,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.9680721673516838}",20,0,-69.85358564694127,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.9678091835718137}",30,0,-224.41884441306883,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 4}",0
244,False,"{'a': 0.5, 'e': 0.9675451388709031}",20,0,-176.2798942782992,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
245,False,"{'a': 0.5, 'e': 0.9672800335384003}",25,0,-99.40804576897945,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.9670138678649162}",20,0,-75.44265466745482,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9667466421422237}",20,0,-125.51847918249848,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.9664783566632583}",25,0,-110.22247743267606,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.9662090117221167}",20,2,-138.04270261448912,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 2}",1
250,False,"{'a': 0.5, 'e': 0.9659386076140574}",20,0,-114.89579618952321,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
251,False,"{'a': 0.5, 'e': 0.9656671446354997}",20,0,-158.88644902418733,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",1
252,False,"{'a': 0.5, 'e': 0.9653946230840237}",25,0,-146.38360688730768,"{0: 12, 1: 2, 2: 9, 3: 1, 4: 1}",0
253,False,"{'a': 0.5, 'e': 0.9651210432583701}",20,0,-118.93571064812858,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
254,False,"{'a': 0.5, 'e': 0.9648464054584394}",20,0,-136.9161813417533,"{0: 9, 1: 1, 2: 6, 3: 4, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.9645707099852919}",30,0,-118.78832245549364,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
256,False,"{'a': 0.5, 'e': 0.9642939571411477}",20,0,-130.56195965650716,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
257,False,"{'a': 0.5, 'e': 0.9640161472293856}",30,0,-144.83709291552367,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
258,False,"{'a': 0.5, 'e': 0.9637372805545433}",20,0,-117.08529220391313,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.9634573574223169}",25,0,-166.7472525766769,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
260,False,"{'a': 0.5, 'e': 0.9631763781395607}",20,0,-45.25136496281947,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.9628943430142866}",25,0,-127.66690763200161,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
262,False,"{'a': 0.5, 'e': 0.962611252355664}",20,0,-237.43955306397095,"{0: 8, 1: 0, 2: 7, 3: 1, 4: 4}",0
263,False,"{'a': 0.5, 'e': 0.9623271064740195}",25,0,-79.69612620577594,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
264,False,"{'a': 0.5, 'e': 0.9620419056808365}",30,0,-283.87562153912563,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 5}",0
265,False,"{'a': 0.5, 'e': 0.9617556502887542}",30,0,-149.54571912451925,"{0: 21, 1: 2, 2: 3, 3: 1, 4: 3}",0
266,False,"{'a': 0.5, 'e': 0.9614683406115687}",20,0,-47.30372159444485,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.9611799769642312}",20,0,-98.1329310674446,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
268,False,"{'a': 0.5, 'e': 0.9608905596628486}",20,0,-64.82167079597511,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
269,False,"{'a': 0.5, 'e': 0.9606000890246827}",20,0,-148.54892476431382,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
270,False,"{'a': 0.5, 'e': 0.9603085653681501}",25,5,-18.63543112639213,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.9600159890128215}",20,0,-73.21775008669881,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
272,False,"{'a': 0.5, 'e': 0.9597223602794217}",20,0,-99.82605342070684,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.9594276794898292}",30,0,-101.85351777995648,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
274,False,"{'a': 0.5, 'e': 0.9591319469670756}",30,12,-32.8901378190324,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.9588351630353457}",20,0,-244.36722501300076,"{0: 8, 1: 1, 2: 5, 3: 2, 4: 4}",0
276,False,"{'a': 0.5, 'e': 0.9585373280199765}",30,0,-95.64241659471554,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.9582384422474575}",35,0,-163.24535509604058,"{0: 18, 1: 5, 2: 10, 3: 1, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.9579385060454298}",20,0,-120.36126399998358,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
279,False,"{'a': 0.5, 'e': 0.9576375197426865}",30,0,-228.3811420633914,"{0: 16, 1: 3, 2: 7, 3: 0, 4: 4}",0
280,False,"{'a': 0.5, 'e': 0.9573354836691711}",30,0,-87.31150997991531,"{0: 18, 1: 7, 2: 3, 3: 2, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.9570323981559783}",20,0,-89.41710358027008,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
282,False,"{'a': 0.5, 'e': 0.9567282635353532}",20,0,-89.15009141506974,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.9564230801406909}",20,0,-135.54572349556616,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
284,False,"{'a': 0.5, 'e': 0.9561168483065361}",30,0,-102.38967062291168,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
285,False,"{'a': 0.5, 'e': 0.9558095683685829}",20,0,-68.61133486620702,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
286,False,"{'a': 0.5, 'e': 0.9555012406636743}",20,0,-133.8611435930806,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
287,False,"{'a': 0.5, 'e': 0.9551918655298018}",20,7,-2.6786217443065024,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.9548814433061052}",25,2,-168.91537509133218,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 3}",1
289,False,"{'a': 0.5, 'e': 0.9545699743328723}",25,0,-76.44017287985153,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.9542574589515378}",20,0,-104.44640026975523,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
291,False,"{'a': 0.5, 'e': 0.9539438975046842}",25,0,-91.11788938213864,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.95362929033604}",20,0,-54.985754734442466,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
293,False,"{'a': 0.5, 'e': 0.9533136377904807}",20,0,-54.797831104379725,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.9529969402140274}",20,0,-107.03943554614285,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
295,False,"{'a': 0.5, 'e': 0.9526791979538465}",20,0,-103.8422212391139,"{0: 11, 1: 2, 2: 3, 3: 4, 4: 0}",0
296,False,"{'a': 0.5, 'e': 0.9523604113582502}",20,0,-43.862122303384574,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
297,False,"{'a': 0.5, 'e': 0.9520405807766951}",25,0,-164.07943879363177,"{0: 12, 1: 4, 2: 4, 3: 4, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.9517197065597822}",25,4,-120.70812153309959,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 2}",1
299,False,"{'a': 0.5, 'e': 0.951397789059257}",30,0,-103.26106407101224,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.951074828628008}",25,0,-89.64653707800157,"{0: 18, 1: 0, 2: 3, 3: 4, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.9507508256200674}",20,0,7.082933046717797,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
302,False,"{'a': 0.5, 'e': 0.9504257803906102}",20,0,-34.17265439850782,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.9500996932959539}",25,5,-108.19684856304552,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",1
304,False,"{'a': 0.5, 'e': 0.9497725646935581}",30,0,-143.63944553838536,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.949444394942024}",30,0,-191.1361345080254,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
306,False,"{'a': 0.5, 'e': 0.9491151844010942}",20,0,-108.05254438823614,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.9487849334316524}",25,0,-87.6650173762253,"{0: 13, 1: 5, 2: 6, 3: 1, 4: 0}",0
308,False,"{'a': 0.5, 'e': 0.9484536423957224}",20,0,-43.24443554705297,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.9481213116564685}",20,0,-167.87537222827467,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 2}",0
310,False,"{'a': 0.5, 'e': 0.9477879415781947}",20,0,-154.29241352052696,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
311,False,"{'a': 0.5, 'e': 0.9474535325263441}",20,0,-168.4673383229592,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
312,False,"{'a': 0.5, 'e': 0.9471180848674989}",20,0,-102.78199164390257,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
313,False,"{'a': 0.5, 'e': 0.94678159896938}",20,0,-125.39672252619279,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.946444075200846}",25,0,-107.31366268501473,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.9461055139318935}",20,0,-103.75961057618439,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
316,False,"{'a': 0.5, 'e': 0.9457659155336565}",20,0,-138.74073949109348,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
317,False,"{'a': 0.5, 'e': 0.9454252803784057}",25,0,-50.96609252979677,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
318,False,"{'a': 0.5, 'e': 0.9450836088395483}",25,9,-18.427673287989574,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.9447409012916278}",25,0,-169.4074402736359,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
320,False,"{'a': 0.5, 'e': 0.9443971581103233}",20,0,-166.77231020836274,"{0: 10, 1: 5, 2: 1, 3: 1, 4: 3}",0
321,False,"{'a': 0.5, 'e': 0.944052379672449}",30,0,-190.34894517800257,"{0: 18, 1: 3, 2: 4, 3: 2, 4: 3}",0
322,False,"{'a': 0.5, 'e': 0.9437065663559543}",20,0,-48.795655897989775,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.9433597185399226}",25,0,-87.98319864090911,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.9430118366045718}",20,0,-195.62466343882977,"{0: 10, 1: 1, 2: 4, 3: 2, 4: 3}",0
325,False,"{'a': 0.5, 'e': 0.9426629209312528}",25,0,-163.60193150718905,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
326,False,"{'a': 0.5, 'e': 0.9423129719024504}",25,0,-122.43079188316554,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
327,False,"{'a': 0.5, 'e': 0.9419619899017819}",20,0,-102.5547533684306,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.9416099753139966}",35,18,-36.77887350802943,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.9412569285249762}",35,0,-95.05363341990582,"{0: 26, 1: 2, 2: 5, 3: 1, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.9409028499217337}",20,0,-68.55828996565246,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
331,False,"{'a': 0.5, 'e': 0.9405477398924131}",20,0,-44.28007093426278,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
332,False,"{'a': 0.5, 'e': 0.9401915988262894}",20,0,-89.49084703458993,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.9398344271137675}",20,0,-132.45550702264052,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 3}",0
334,False,"{'a': 0.5, 'e': 0.9394762251463822}",25,0,-251.44509240191348,"{0: 10, 1: 4, 2: 6, 3: 1, 4: 4}",0
335,False,"{'a': 0.5, 'e': 0.9391169933167977}",20,0,-111.56732482710713,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.938756732018807}",20,7,-77.78518500522607,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 1}",1
337,False,"{'a': 0.5, 'e': 0.938395441647332}",20,0,-116.86351598000941,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
338,False,"{'a': 0.5, 'e': 0.9380331225984222}",20,0,-74.8900960902778,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.9376697752692551}",30,0,-216.0350627697502,"{0: 16, 1: 6, 2: 4, 3: 0, 4: 4}",0
340,False,"{'a': 0.5, 'e': 0.9373054000581352}",20,0,-85.7292513676002,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.9369399973644938}",20,0,-120.43022659065542,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
342,False,"{'a': 0.5, 'e': 0.9365735675888888}",30,4,-204.714337674615,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 5}",1
343,False,"{'a': 0.5, 'e': 0.9362061111330034}",20,0,-156.97178531193023,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
344,False,"{'a': 0.5, 'e': 0.9358376283996471}",20,0,-77.16705866509366,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.9354681197927536}",25,0,-180.90639753040546,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
346,False,"{'a': 0.5, 'e': 0.9350975857173818}",20,4,-31.42210683415409,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
347,False,"{'a': 0.5, 'e': 0.934726026579714}",25,0,-178.30615847843302,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
348,False,"{'a': 0.5, 'e': 0.9343534427870572}",20,0,-132.8240725783919,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
349,False,"{'a': 0.5, 'e': 0.9339798347478407}",25,0,-136.4702761445881,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
350,False,"{'a': 0.5, 'e': 0.9336052028716171}",20,0,-81.44789255312817,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
351,False,"{'a': 0.5, 'e': 0.9332295475690612}",25,0,-107.96810654275808,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.9328528692519695}",25,0,-139.85190505371966,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
353,False,"{'a': 0.5, 'e': 0.9324751683332604}",20,0,-124.49406495897956,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.5, 'e': 0.9320964452269728}",20,0,-44.639558595948515,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
355,False,"{'a': 0.5, 'e': 0.9317167003482664}",20,0,-71.88620207143855,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.931335934113421}",35,0,-172.4625403310292,"{0: 24, 1: 3, 2: 3, 3: 2, 4: 3}",0
357,False,"{'a': 0.5, 'e': 0.9309541469398358}",30,16,-20.86922410160977,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.9305713392460293}",30,0,-72.8854674122205,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
359,False,"{'a': 0.5, 'e': 0.9301875114516389}",20,0,-38.10619257414325,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
360,False,"{'a': 0.5, 'e': 0.9298026639774198}",35,0,-192.08247851149585,"{0: 20, 1: 3, 2: 8, 3: 2, 4: 2}",0
361,False,"{'a': 0.5, 'e': 0.9294167972452454}",25,7,-69.51254255039595,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
362,False,"{'a': 0.5, 'e': 0.9290299116781062}",30,0,-64.25167971031308,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
363,False,"{'a': 0.5, 'e': 0.9286420077001095}",30,4,-129.65907799716055,"{0: 15, 1: 2, 2: 5, 3: 4, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.9282530857364792}",25,0,-171.5978479764373,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
365,False,"{'a': 0.5, 'e': 0.927863146213555}",30,0,-177.12633129922986,"{0: 18, 1: 1, 2: 7, 3: 2, 4: 2}",0
366,False,"{'a': 0.5, 'e': 0.9274721895587922}",30,0,-180.02714547512025,"{0: 16, 1: 5, 2: 4, 3: 3, 4: 2}",0
367,False,"{'a': 0.5, 'e': 0.9270802162007606}",20,0,-164.99164142889916,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
368,False,"{'a': 0.5, 'e': 0.9266872265691454}",25,0,-45.53453872321862,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
